tourney_id,sex,draw_size,tourney_level
2018-W-WITF-GRE-01A-2018,F,32.0,15
2018-W-WITF-GRE-02A-2018,F,32.0,15
2018-W-WITF-GRE-03A-2018,F,32.0,15
2018-W-WITF-GRE-04A-2018,F,32.0,15
2018-W-WITF-GRE-05A-2018,F,32.0,15
2018-W-WITF-GRE-06A-2018,F,32.0,15
2018-W-WITF-GRE-07A-2018,F,32.0,15
2018-W-WITF-GRE-08A-2018,F,32.0,15
2018-W-WITF-HKG-01A-2018,F,32.0,15
2018-W-WITF-HKG-02A-2018,F,32.0,25
2018-W-WITF-HKG-03A-2018,F,32.0,15
2018-W-WITF-HUN-01A-2018,F,32.0,25
2018-W-WITF-HUN-03A-2018,F,32.0,60
2018-W-WITF-HUN-04A-2018,F,32.0,100
2018-W-WITF-HUN-05A-2018,F,32.0,15
2018-W-WITF-HUN-06A-2018,F,32.0,15
2018-W-WITF-HUN-07A-2018,F,32.0,25
2018-W-WITF-HUN-08A-2018,F,32.0,15
2018-W-WITF-HUN-09A-2018,F,32.0,15
2018-W-WITF-INA-01A-2018,F,32.0,15
2018-W-WITF-INA-02A-2018,F,32.0,15
2018-W-WITF-IND-01A-2018,F,32.0,15
2018-W-WITF-IND-02A-2018,F,32.0,25
2018-W-WITF-IND-03A-2018,F,32.0,25
2018-W-WITF-IND-04A-2018,F,32.0,25
2018-W-WITF-IND-05A-2018,F,32.0,25
2018-W-WITF-IND-06A-2018,F,32.0,25
2018-W-WITF-IND-07A-2018,F,32.0,25
2018-W-WITF-IRL-01A-2018,F,32.0,15
2018-W-WITF-ISR-01A-2018,F,32.0,15
2018-W-WITF-ISR-02A-2018,F,32.0,15
2018-W-WITF-ISR-03A-2018,F,32.0,15
2018-W-WITF-ISR-04A-2018,F,32.0,15
2018-W-WITF-ISR-06A-2018,F,32.0,15
2018-W-WITF-ISR-07A-2018,F,32.0,15
2018-W-WITF-ISR-08A-2018,F,32.0,15
2018-W-WITF-ISR-09A-2018,F,32.0,15
2018-W-WITF-ISR-10A-2018,F,32.0,15
2018-W-WITF-ITA-01A-2018,F,32.0,15
2018-W-WITF-ITA-02A-2018,F,32.0,15
2018-W-WITF-ITA-03A-2018,F,32.0,15
2018-W-WITF-ITA-04A-2018,F,32.0,15
2018-W-WITF-ITA-05A-2018,F,32.0,25
2018-W-WITF-ITA-06A-2018,F,32.0,25
2018-W-WITF-ITA-07A-2018,F,32.0,25
2018-W-WITF-ITA-08A-2018,F,32.0,25
2018-W-WITF-ITA-09A-2018,F,32.0,25
2018-W-WITF-ITA-10A-2018,F,32.0,25
2018-W-WITF-ITA-11A-2018,F,32.0,25
2018-W-WITF-ITA-12A-2018,F,32.0,25
2018-W-WITF-ITA-13A-2018,F,32.0,25
2018-W-WITF-ITA-14A-2018,F,32.0,25
2018-W-WITF-ITA-15A-2018,F,32.0,60
2018-W-WITF-ITA-16A-2018,F,32.0,25
2018-W-WITF-ITA-17A-2018,F,32.0,15
2018-W-WITF-ITA-18A-2018,F,32.0,15
2018-W-WITF-ITA-19A-2018,F,32.0,15
2018-W-WITF-ITA-20A-2018,F,32.0,60
2018-W-WITF-ITA-21A-2018,F,32.0,25
2018-W-WITF-ITA-22A-2018,F,32.0,25
2018-W-WITF-ITA-23A-2018,F,32.0,15
2018-W-WITF-ITA-24A-2018,F,32.0,15
2018-W-WITF-ITA-25A-2018,F,32.0,15
2018-W-WITF-ITA-26A-2018,F,32.0,15
2018-W-WITF-ITA-27A-2018,F,32.0,25
2018-W-WITF-ITA-28A-2018,F,32.0,15
2018-W-WITF-ITA-29A-2018,F,32.0,25
2018-W-WITF-ITA-30A-2018,F,32.0,25
2018-W-WITF-ITA-31A-2018,F,32.0,25
2018-W-WITF-ITA-32A-2018,F,32.0,25
2018-W-WITF-ITA-33A-2018,F,32.0,25
2018-W-WITF-ITA-34A-2018,F,32.0,25
2018-W-WITF-ITA-35A-2018,F,32.0,25
2018-W-WITF-ITA-36A-2018,F,32.0,25
2018-W-WITF-ITA-37A-2018,F,32.0,15
2018-W-WITF-ITA-38A-2018,F,32.0,15
2018-W-WITF-ITA-39A-2018,F,32.0,15
2018-W-WITF-ITA-40A-2018,F,32.0,15
2018-W-WITF-ITA-41A-2018,F,32.0,15
2018-W-WITF-ITA-42A-2018,F,32.0,15
2018-W-WITF-JPN-01A-2018,F,32.0,25
2018-W-WITF-JPN-02A-2018,F,32.0,25
2018-W-WITF-JPN-03A-2018,F,32.0,15
2018-W-WITF-JPN-04A-2018,F,32.0,25
2018-W-WITF-JPN-05A-2018,F,32.0,25
2018-W-WITF-JPN-06A-2018,F,32.0,25
2018-W-WITF-JPN-07A-2018,F,32.0,80
2018-W-WITF-JPN-08A-2018,F,32.0,60
2018-W-WITF-JPN-09A-2018,F,32.0,60
2018-W-WITF-JPN-10A-2018,F,32.0,25
2018-W-WITF-JPN-11A-2018,F,32.0,25
2018-W-WITF-JPN-12A-2018,F,32.0,25
2018-W-WITF-JPN-13A-2018,F,32.0,25
2018-W-WITF-JPN-14A-2018,F,32.0,15
2018-W-WITF-JPN-15A-2018,F,32.0,25
2018-W-WITF-JPN-16A-2018,F,32.0,25
2018-W-WITF-KAZ-01A-2018,F,32.0,15
2018-W-WITF-KAZ-02A-2018,F,32.0,15
2018-W-WITF-KAZ-03A-2018,F,32.0,15
2018-W-WITF-KAZ-04A-2018,F,32.0,15
2018-W-WITF-KAZ-05A-2018,F,32.0,15
2018-W-WITF-KAZ-06A-2018,F,32.0,15
2018-W-WITF-KAZ-07A-2018,F,32.0,80
2018-W-WITF-KAZ-08A-2018,F,32.0,25
2018-W-WITF-KOR-02A-2018,F,32.0,25
2018-W-WITF-KOR-03A-2018,F,32.0,25
2018-W-WITF-KOR-04A-2018,F,32.0,25
2018-W-WITF-KOR-05A-2018,F,32.0,15
2018-W-WITF-KOR-06A-2018,F,32.0,15
2018-W-WITF-KOR-07A-2018,F,32.0,25
2018-W-WITF-KOR-08A-2018,F,32.0,15
2018-W-WITF-KOR-09A-2018,F,32.0,15
2018-W-WITF-KOR-10A-2018,F,32.0,15
2018-W-WITF-KOR-11A-2018,F,32.0,15
2018-W-WITF-LUX-01A-2018,F,32.0,25
2018-W-WITF-MEX-01A-2018,F,32.0,25
2018-W-WITF-MEX-02A-2018,F,32.0,15
2018-W-WITF-MNE-01A-2018,F,32.0,25
2018-W-WITF-NED-01A-2018,F,32.0,15
2018-W-WITF-NED-02A-2018,F,32.0,15
2018-W-WITF-NED-03A-2018,F,32.0,15
2018-W-WITF-NED-04A-2018,F,32.0,15
2018-W-WITF-NED-05A-2018,F,32.0,15
2018-W-WITF-NED-06A-2018,F,32.0,15
2018-W-WITF-NGR-01A-2018,F,32.0,25
2018-W-WITF-NGR-02A-2018,F,32.0,25
2018-W-WITF-NOR-01A-2018,F,32.0,15
2018-W-WITF-NOR-02A-2018,F,32.0,25
2018-W-WITF-PAR-01A-2018,F,32.0,15
2018-W-WITF-PAR-02A-2018,F,32.0,15
2018-W-WITF-PAR-03A-2018,F,32.0,15
2018-W-WITF-POL-05A-2018,F,32.0,25
2018-W-WITF-POL-06A-2018,F,32.0,25
2018-W-WITF-POR-01A-2018,F,32.0,25
2018-W-WITF-POR-02A-2018,F,32.0,25
2018-W-WITF-POR-03A-2018,F,32.0,25
2018-W-WITF-POR-04A-2018,F,32.0,15
2018-W-WITF-POR-05A-2018,F,32.0,25
2018-W-WITF-POR-06A-2018,F,32.0,25
2018-W-WITF-POR-08A-2018,F,32.0,15
2018-W-WITF-POR-09A-2018,F,32.0,15
2018-W-WITF-POR-10A-2018,F,32.0,15
2018-W-WITF-POR-11A-2018,F,32.0,25
2018-W-WITF-POR-12A-2018,F,32.0,25
2018-W-WITF-POR-13A-2018,F,32.0,25
2018-W-WITF-POR-14A-2018,F,32.0,15
2018-W-WITF-POR-15A-2018,F,32.0,15
2018-W-WITF-POR-16A-2018,F,32.0,25
2018-W-WITF-POR-17A-2018,F,32.0,25
2018-W-WITF-POR-18A-2018,F,32.0,25
2018-W-WITF-POR-20A-2018,F,32.0,15
2018-W-WITF-POR-21A-2018,F,32.0,15
2018-W-WITF-POR-22A-2018,F,32.0,15
2018-W-WITF-ROU-01B-2018,F,32.0,15
2018-W-WITF-ROU-02A-2018,F,32.0,15
2018-W-WITF-ROU-03A-2018,F,32.0,15
2018-W-WITF-ROU-07A-2018,F,32.0,15
2018-W-WITF-ROU-09A-2018,F,32.0,15
2018-W-WITF-RSA-01A-2018,F,32.0,15
2018-W-WITF-RSA-02A-2018,F,32.0,15
2018-W-WITF-RSA-03A-2018,F,32.0,15
2018-W-WITF-RUS-01A-2018,F,32.0,15
2018-W-WITF-RUS-02A-2018,F,32.0,15
2018-W-WITF-RUS-03A-2018,F,32.0,100
2018-W-WITF-RUS-04A-2018,F,32.0,15
2018-W-WITF-RUS-05A-2018,F,32.0,15
2018-W-WITF-RUS-06A-2018,F,32.0,15
2018-W-WITF-RUS-07A-2018,F,32.0,15
2018-W-WITF-RUS-08A-2018,F,32.0,15
2018-W-WITF-SGP-01A-2018,F,32.0,25
2018-W-WITF-SGP-02A-2018,F,32.0,25
2018-W-WITF-SLO-01A-2018,F,32.0,15
2018-W-WITF-SRB-01A-2018,F,32.0,15
2018-W-WITF-SRB-02A-2018,F,32.0,15
2018-W-WITF-SRB-03A-2018,F,32.0,15
2018-W-WITF-SRB-04A-2018,F,32.0,15
2018-W-WITF-SUI-01A-2018,F,32.0,25
2018-W-WITF-SUI-01B-2018,F,32.0,25
2018-W-WITF-SUI-02A-2018,F,32.0,60
2018-W-WITF-SUI-03A-2018,F,32.0,15
2018-W-WITF-SUI-04A-2018,F,32.0,15
2018-W-WITF-SVK-01A-2018,F,32.0,15
2018-W-WITF-SVK-02A-2018,F,32.0,100
2018-W-WITF-SWE-01A-2018,F,32.0,15
2018-W-WITF-SWE-02A-2018,F,32.0,15
2018-W-WITF-SWE-04A-2018,F,32.0,25
2018-W-WITF-SWE-05A-2018,F,32.0,15
2018-W-WITF-SWE-06A-2018,F,32.0,15
2018-W-WITF-THA-01A-2018,F,32.0,15
2018-W-WITF-THA-02A-2018,F,32.0,15
2018-W-WITF-THA-03A-2018,F,32.0,25
2018-W-WITF-THA-04A-2018,F,32.0,25
2018-W-WITF-THA-05A-2018,F,32.0,25
2018-W-WITF-THA-06A-2018,F,32.0,25
2018-W-WITF-THA-07A-2018,F,32.0,25
2018-W-WITF-THA-08A-2018,F,32.0,25
2018-W-WITF-THA-09A-2018,F,32.0,15
2018-W-WITF-THA-10A-2018,F,32.0,15
2018-W-WITF-THA-11A-2018,F,32.0,15
2018-W-WITF-THA-12A-2018,F,32.0,15
2018-W-WITF-THA-13A-2018,F,32.0,15
2018-W-WITF-THA-14A-2018,F,32.0,15
2018-W-WITF-THA-15A-2018,F,32.0,15
2018-W-WITF-TPE-01A-2018,F,32.0,15
2018-W-WITF-TTO-01A-2018,F,32.0,15
2018-W-WITF-TUN-01A-2018,F,32.0,15
2018-W-WITF-TUN-02A-2018,F,32.0,15
2018-W-WITF-TUN-03A-2018,F,32.0,15
2018-W-WITF-TUN-04A-2018,F,32.0,15
2018-W-WITF-TUN-05A-2018,F,32.0,15
2018-W-WITF-TUN-06A-2018,F,32.0,15
2018-W-WITF-TUN-07A-2018,F,32.0,15
2018-W-WITF-TUN-08A-2018,F,32.0,15
2018-W-WITF-TUN-09A-2018,F,32.0,15
2018-W-WITF-TUN-10A-2018,F,32.0,15
2018-W-WITF-TUN-11A-2018,F,32.0,15
2018-W-WITF-TUN-12A-2018,F,32.0,15
2018-W-WITF-TUN-12B-2018,F,32.0,15
2018-W-WITF-TUN-13A-2018,F,32.0,25
2018-W-WITF-TUN-14A-2018,F,32.0,15
2018-W-WITF-TUN-15A-2018,F,32.0,15
2018-W-WITF-TUN-16A-2018,F,32.0,15
2018-W-WITF-TUN-17A-2018,F,32.0,15
2018-W-WITF-TUN-18A-2018,F,32.0,15
2018-W-WITF-TUN-19A-2018,F,32.0,15
2018-W-WITF-TUN-20A-2018,F,32.0,15
2018-W-WITF-TUN-21A-2018,F,32.0,15
2018-W-WITF-TUN-22A-2018,F,32.0,15
2018-W-WITF-TUN-24A-2018,F,32.0,15
2018-W-WITF-TUN-29A-2018,F,32.0,15
2018-W-WITF-TUN-30A-2018,F,32.0,15
2018-W-WITF-TUN-31A-2018,F,32.0,15
2018-W-WITF-TUN-32A-2018,F,32.0,15
2018-W-WITF-TUN-35A-2018,F,32.0,15
2018-W-WITF-TUN-36A-2018,F,32.0,15
2018-W-WITF-TUN-37A-2018,F,32.0,15
2018-W-WITF-TUN-38A-2018,F,32.0,15
2018-W-WITF-TUN-39A-2018,F,32.0,15
2018-W-WITF-TUN-40A-2018,F,32.0,15
2018-W-WITF-TUN-41A-2018,F,32.0,15
2018-W-WITF-TUN-42A-2018,F,32.0,15
2018-W-WITF-TUN-43A-2018,F,32.0,15
2018-W-WITF-TUN-44A-2018,F,32.0,15
2018-W-WITF-TUR-01A-2018,F,32.0,15
2018-W-WITF-TUR-02A-2018,F,32.0,15
2018-W-WITF-TUR-03A-2018,F,32.0,15
2018-W-WITF-TUR-04A-2018,F,32.0,15
2018-W-WITF-TUR-05A-2018,F,32.0,15
2018-W-WITF-TUR-06A-2018,F,32.0,15
2018-W-WITF-TUR-07A-2018,F,32.0,15
2018-W-WITF-TUR-08A-2018,F,32.0,15
2018-W-WITF-TUR-09A-2018,F,32.0,15
2018-W-WITF-TUR-10A-2018,F,32.0,15
2018-W-WITF-TUR-11A-2018,F,32.0,15
2018-W-WITF-TUR-12A-2018,F,32.0,15
2018-W-WITF-TUR-13A-2018,F,32.0,15
2018-W-WITF-TUR-14A-2018,F,32.0,15
2018-W-WITF-TUR-15A-2018,F,32.0,15
2018-W-WITF-TUR-16A-2018,F,32.0,15
2018-W-WITF-TUR-17A-2018,F,32.0,60
2018-W-WITF-TUR-18A-2018,F,32.0,15
2018-W-WITF-TUR-19A-2018,F,32.0,15
2018-W-WITF-TUR-20A-2018,F,32.0,15
2018-W-WITF-TUR-21A-2018,F,32.0,15
2018-W-WITF-TUR-22A-2018,F,32.0,15
2018-W-WITF-TUR-26A-2018,F,32.0,15
2018-W-WITF-TUR-27A-2018,F,32.0,15
2018-W-WITF-TUR-28A-2018,F,32.0,15
2018-W-WITF-TUR-29A-2018,F,32.0,15
2018-W-WITF-TUR-30A-2018,F,32.0,15
2018-W-WITF-TUR-31A-2018,F,32.0,25
2018-W-WITF-TUR-32A-2018,F,32.0,15
2018-W-WITF-TUR-33A-2018,F,32.0,15
2018-W-WITF-TUR-34A-2018,F,32.0,15
2018-W-WITF-TUR-35A-2018,F,32.0,15
2018-W-WITF-TUR-37A-2018,F,32.0,15
2018-W-WITF-TUR-38A-2018,F,32.0,15
2018-W-WITF-TUR-39A-2018,F,32.0,15
2018-W-WITF-UAE-01A-2018,F,32.0,100
2018-W-WITF-UKR-01A-2018,F,32.0,15
2018-W-WITF-UKR-02A-2018,F,32.0,15
2018-W-WITF-USA-01A-2018,F,32.0,25
2018-W-WITF-USA-02A-2018,F,32.0,25
2018-W-WITF-USA-03A-2018,F,32.0,25
2018-W-WITF-USA-04A-2018,F,32.0,100
2018-W-WITF-USA-05A-2018,F,32.0,25
2018-W-WITF-USA-06A-2018,F,32.0,25
2018-W-WITF-USA-07A-2018,F,32.0,15
2018-W-WITF-USA-08A-2018,F,32.0,15
2018-W-WITF-USA-09A-2018,F,32.0,25
2018-W-WITF-USA-10A-2018,F,32.0,60
2018-W-WITF-USA-11A-2018,F,32.0,25
2018-W-WITF-USA-12A-2018,F,32.0,80
2018-W-WITF-USA-13A-2018,F,32.0,80
2018-W-WITF-USA-14A-2018,F,32.0,80
2018-W-WITF-USA-15A-2018,F,32.0,25
2018-W-WITF-USA-16A-2018,F,32.0,25
2018-W-WITF-USA-17A-2018,F,32.0,25
2018-W-WITF-USA-19A-2018,F,32.0,25
2018-W-WITF-USA-20A-2018,F,32.0,60
2018-W-WITF-USA-21A-2018,F,32.0,60
2018-W-WITF-USA-22A-2018,F,32.0,60
2018-W-WITF-USA-24A-2018,F,32.0,60
2018-W-WITF-USA-25A-2018,F,32.0,25
2018-W-WITF-USA-29A-2018,F,32.0,25
2018-W-WITF-USA-33A-2018,F,32.0,60
2018-W-WITF-USA-34A-2018,F,32.0,25
2018-W-WITF-USA-35A-2018,F,32.0,25
2018-W-WITF-USA-36A-2018,F,32.0,80
2018-W-WITF-USA-37A-2018,F,32.0,80
2018-W-WITF-USA-38A-2018,F,32.0,80
2018-W-WITF-USA-39A-2018,F,32.0,25
2018-W-WITF-USA-40A-2018,F,32.0,25
2018-W-WITF-UZB-01A-2018,F,32.0,25
2018-W-WITF-UZB-02A-2018,F,32.0,25
2018-W-WITF-UZB-03A-2018,F,32.0,25
2018-W-WITF-UZB-04A-2018,F,32.0,25
2018-W-WITF-AUS-09A-2018,F,31.0,25
2018-W-WITF-ISR-05A-2018,F,31.0,15
2018-W-WITF-CHN-19A-2018,F,32.0,15
2018-W-WITF-CZE-09A-2018,F,32.0,15
2018-W-WITF-EGY-19A-2018,F,32.0,15
2018-W-WITF-ESP-20A-2018,F,32.0,15
2018-W-WITF-ESP-25A-2018,F,32.0,15
2018-W-WITF-FIN-01A-2018,F,32.0,15
2018-W-WITF-GER-15A-2018,F,32.0,15
2018-W-WITF-TUN-23A-2018,F,32.0,15
2018-W-WITF-TUN-33A-2018,F,32.0,15
2018-W-WITF-TUN-34A-2018,F,32.0,15
2018-W-WITF-TUR-36A-2018,F,32.0,15
2018-W-WITF-USA-32A-2018,F,32.0,15
2019-1059,F,32.0,C
2019-1059,M,32.0,C
2019-1103,F,64.0,C
2019-1104,F,32.0,C
2019-2001,F,64.0,C
2019-2002,F,32.0,C
2019-2003,F,32.0,C
2019-2004,F,32.0,C
2019-2007,F,64.0,C
2019-W-ITF-ARG-01A-2019,F,32.0,15
2019-W-ITF-ARG-02A-2019,F,32.0,15
2019-W-ITF-ARG-03A-2019,F,32.0,15
2019-W-ITF-AUS-01A-2019,F,32.0,25
2019-W-ITF-AUS-02A-2019,F,32.0,60
2019-W-ITF-AUS-03A-2019,F,32.0,60
2019-W-ITF-AUS-04A-2019,F,32.0,15
2019-W-ITF-AUS-05A-2019,F,32.0,15
2019-W-ITF-AUS-06A-2019,F,32.0,25
2019-W-ITF-AUS-07A-2019,F,32.0,25
2019-W-ITF-AUS-08A-2019,F,32.0,25
2019-W-ITF-AUS-09A-2019,F,32.0,25
2019-W-ITF-AUS-10A-2019,F,32.0,60
2019-W-ITF-AUS-11A-2019,F,32.0,25
2019-W-ITF-AUS-12A-2019,F,32.0,25
2019-W-ITF-AUS-13A-2019,F,32.0,60
2019-W-ITF-AUS-14A-2019,F,32.0,60
2019-W-ITF-AUT-01A-2019,F,32.0,25
2019-W-ITF-AUT-01B-2019,F,32.0,25
2019-W-ITF-BEL-01A-2019,F,32.0,15
2019-W-ITF-BEL-02A-2019,F,32.0,25
2019-W-ITF-BEL-03A-2019,F,32.0,15
2019-W-ITF-BIH-01A-2019,F,32.0,15
2019-W-ITF-BLR-01A-2019,F,32.0,25
2019-W-ITF-BLR-02A-2019,F,32.0,25
2019-W-ITF-BLR-03A-2019,F,32.0,25
2019-W-ITF-BOL-01A-2019,F,30.0,15
2019-W-ITF-BRA-01A-2019,F,32.0,25
2019-W-ITF-BRA-02A-2019,F,32.0,25
2019-W-ITF-BRA-03A-2019,F,32.0,25
2019-W-ITF-BRA-04A-2019,F,32.0,15
2019-W-ITF-BUL-01A-2019,F,32.0,15
2019-W-ITF-CAN-01A-2019,F,32.0,25
2019-W-ITF-CAN-02A-2019,F,32.0,100
2019-W-ITF-CAN-03A-2019,F,32.0,60
2019-W-ITF-CAN-04A-2019,F,32.0,25
2019-W-ITF-CAN-06A-2019,F,32.0,60
2019-W-ITF-CHI-01A-2019,F,32.0,60
2019-W-ITF-CHI-02A-2019,F,32.0,15
2019-W-ITF-CHN-01A-2019,F,32.0,15
2019-W-ITF-CHN-02A-2019,F,32.0,15
2019-W-ITF-CHN-03A-2019,F,32.0,15
2019-W-ITF-CHN-04A-2019,F,32.0,60
2019-W-ITF-CHN-05A-2019,F,32.0,15
2019-W-ITF-CHN-07A-2019,F,32.0,60
2019-W-ITF-CHN-08A-2019,F,32.0,25
2019-W-ITF-CHN-09A-2019,F,32.0,25
2019-W-ITF-CHN-10A-2019,F,32.0,25
2019-W-ITF-CHN-11A-2019,F,32.0,25
2019-W-ITF-CHN-12A-2019,F,32.0,25
2019-W-ITF-CHN-13A-2019,F,32.0,25
2019-W-ITF-CHN-14A-2019,F,32.0,25
2019-W-ITF-CHN-15A-2019,F,32.0,25
2019-W-ITF-CHN-16A-2019,F,32.0,25
2019-W-ITF-CHN-17A-2019,F,32.0,25
2019-W-ITF-CHN-18A-2019,F,32.0,60
2019-W-ITF-CHN-19A-2019,F,32.0,60
2019-W-ITF-CHN-20A-2019,F,32.0,15
2019-W-ITF-CHN-21A-2019,F,32.0,15
2019-W-ITF-CHN-22A-2019,F,32.0,15
2019-W-ITF-CHN-23A-2019,F,32.0,100
2019-W-ITF-CHN-24A-2019,F,32.0,25
2019-W-ITF-CHN-25A-2019,F,32.0,60
2019-W-ITF-CHN-26A-2019,F,32.0,100
2019-W-ITF-COL-01A-2019,F,32.0,15
2019-W-ITF-COL-03A-2019,F,32.0,25
2019-W-ITF-COL-04A-2019,F,32.0,15
2019-W-ITF-CRO-01A-2019,F,32.0,15
2019-W-ITF-CRO-02A-2019,F,32.0,60
2019-W-ITF-CZE-01A-2019,F,32.0,60
2019-W-ITF-CZE-02A-2019,F,32.0,25
2019-W-ITF-CZE-03A-2019,F,32.0,60
2019-W-ITF-CZE-04A-2019,F,32.0,25
2019-W-ITF-CZE-07A-2019,F,32.0,15
2019-W-ITF-CZE-08A-2019,F,32.0,25
2019-W-ITF-CZE-09A-2019,F,32.0,25
2019-W-ITF-CZE-10A-2019,F,32.0,25
2019-W-ITF-CZE-11A-2019,F,32.0,25
2019-W-ITF-CZE-12A-2019,F,32.0,15
2019-W-ITF-CZE-13A-2019,F,32.0,15
2019-W-ITF-ECU-01A-2019,F,32.0,15
2019-W-ITF-ECU-02A-2019,F,32.0,25
2019-W-ITF-ECU-03A-2019,F,32.0,25
2019-W-ITF-EGY-01A-2019,F,32.0,15
2019-W-ITF-EGY-02A-2019,F,32.0,15
2019-W-ITF-EGY-03A-2019,F,32.0,15
2019-W-ITF-EGY-04A-2019,F,32.0,15
2019-W-ITF-EGY-05A-2019,F,32.0,15
2019-W-ITF-EGY-06A-2019,F,32.0,15
2019-W-ITF-EGY-07A-2019,F,32.0,15
2019-W-ITF-EGY-08A-2019,F,32.0,15
2019-W-ITF-EGY-09A-2019,F,32.0,15
2019-W-ITF-EGY-10A-2019,F,32.0,15
2019-W-ITF-EGY-11A-2019,F,32.0,15
2019-W-ITF-EGY-12A-2019,F,32.0,15
2019-W-ITF-EGY-13A-2019,F,32.0,15
2019-W-ITF-EGY-14A-2019,F,32.0,15
2019-W-ITF-EGY-15A-2019,F,32.0,15
2019-W-ITF-EGY-16A-2019,F,32.0,15
2019-W-ITF-EGY-17A-2019,F,32.0,15
2019-W-ITF-EGY-18A-2019,F,32.0,15
2019-W-ITF-EGY-20A-2019,F,32.0,15
2019-W-ITF-EGY-21A-2019,F,32.0,15
2019-W-ITF-EGY-22A-2019,F,32.0,15
2019-W-ITF-EGY-23A-2019,F,32.0,15
2019-W-ITF-EGY-24A-2019,F,32.0,15
2019-W-ITF-EGY-25A-2019,F,32.0,15
2019-W-ITF-EGY-26A-2019,F,32.0,15
2019-W-ITF-EGY-27A-2019,F,32.0,15
2019-W-ITF-EGY-28A-2019,F,32.0,15
2019-W-ITF-EGY-29A-2019,F,32.0,15
2019-W-ITF-ESP-01A-2019,F,32.0,15
2019-W-ITF-ESP-02A-2019,F,32.0,15
2019-W-ITF-ESP-03A-2019,F,32.0,15
2019-W-ITF-ESP-04A-2019,F,32.0,60
2019-W-ITF-ESP-05A-2019,F,32.0,60
2019-W-ITF-ESP-06A-2019,F,32.0,60
2019-W-ITF-ESP-07A-2019,F,32.0,25
2019-W-ITF-ESP-08A-2019,F,32.0,25
2019-W-ITF-ESP-09A-2019,F,32.0,25
2019-W-ITF-ESP-10A-2019,F,32.0,60
2019-W-ITF-ESP-11A-2019,F,32.0,25
2019-W-ITF-ESP-12A-2019,F,32.0,15
2019-W-ITF-ESP-13A-2019,F,32.0,15
2019-W-ITF-ESP-14A-2019,F,32.0,25
2019-W-ITF-ESP-15A-2019,F,32.0,25
2019-W-ITF-ESP-16A-2019,F,32.0,25
2019-W-ITF-ESP-17A-2019,F,32.0,25
2019-W-ITF-ESP-18A-2019,F,32.0,25
2019-W-ITF-ESP-19A-2019,F,30.0,15
2019-W-ITF-ESP-20A-2019,F,32.0,15
2019-W-ITF-ESP-22A-2019,F,32.0,25
2019-W-ITF-ESP-23A-2019,F,32.0,25
2019-W-ITF-EST-01A-2019,F,32.0,15
2019-W-ITF-EST-02A-2019,F,32.0,15
2019-W-ITF-FIN-01A-2019,F,32.0,15
2019-W-ITF-FIN-02A-2019,F,32.0,15
2019-W-ITF-FRA-01A-2019,F,32.0,60
2019-W-ITF-FRA-02A-2019,F,32.0,15
2019-W-ITF-FRA-03A-2019,F,32.0,25
2019-W-ITF-FRA-04A-2019,F,32.0,25
2019-W-ITF-FRA-05A-2019,F,32.0,25
2019-W-ITF-FRA-06A-2019,F,32.0,15
2019-W-ITF-FRA-07A-2019,F,32.0,15
2019-W-ITF-FRA-08A-2019,F,32.0,15
2019-W-ITF-FRA-09A-2019,F,32.0,60
2019-W-ITF-FRA-10A-2019,F,32.0,100
2019-W-ITF-FRA-11A-2019,F,32.0,80
2019-W-ITF-FRA-12A-2019,F,32.0,80
2019-W-ITF-FRA-13A-2019,F,32.0,60
2019-W-ITF-FRA-14A-2019,F,32.0,25
2019-W-ITF-FRA-15A-2019,F,32.0,60
2019-W-ITF-FRA-16A-2019,F,32.0,80
2019-W-ITF-FRA-17A-2019,F,32.0,25
2019-W-ITF-FRA-18A-2019,F,32.0,25
2019-W-ITF-FRA-19A-2019,F,32.0,25
2019-W-ITF-FRA-20A-2019,F,32.0,15
2019-W-ITF-FRA-21A-2019,F,32.0,15
2019-W-ITF-FRA-22A-2019,F,32.0,60
2019-W-ITF-FRA-23A-2019,F,32.0,15
2019-W-ITF-FRA-24A-2019,F,32.0,25
2019-W-ITF-FRA-25A-2019,F,32.0,15
2019-W-ITF-FRA-26A-2019,F,32.0,25
2019-W-ITF-FRA-28A-2019,F,32.0,25
2019-W-ITF-GBR-01A-2019,F,32.0,25
2019-W-ITF-GBR-01B-2019,F,32.0,25
2019-W-ITF-GBR-01C-2019,F,32.0,25
2019-W-ITF-GBR-02A-2019,F,32.0,60
2019-W-ITF-GBR-03A-2019,F,32.0,25
2019-W-ITF-GBR-04A-2019,F,32.0,25
2019-W-ITF-GBR-05A-2019,F,32.0,100
2019-W-ITF-GBR-06A-2019,F,32.0,100
2019-W-ITF-GBR-07A-2019,F,32.0,100
2019-W-ITF-GBR-08A-2019,F,32.0,25
2019-W-ITF-GBR-09A-2019,F,32.0,25
2019-W-ITF-GEO-01A-2019,F,32.0,15
2019-W-ITF-GEO-02A-2019,F,32.0,15
2019-W-ITF-GEO-03A-2019,F,32.0,15
2019-W-ITF-GEO-04A-2019,F,32.0,15
2019-W-ITF-GER-01A-2019,F,32.0,15
2019-W-ITF-GER-02A-2019,F,32.0,25
2019-W-ITF-GER-03A-2019,F,32.0,60
2019-W-ITF-GER-04A-2019,F,32.0,60
2019-W-ITF-GER-05A-2019,F,32.0,60
2019-W-ITF-GER-06A-2019,F,32.0,25
